GAME,"DRAW ID","DRAW DATE","MAIN NUMBERS",SUPP
powerball,942,"Thursday 05 Jun 2014","3 6 11 14 17 35 ","4 "
powerball,941,"Thursday 29 May 2014","2 14 15 21 22 32 ","15 "
powerball,940,"Thursday 22 May 2014","3 4 6 12 13 20 ","1 "
powerball,939,"Thursday 15 May 2014","8 30 32 34 35 36 ","4 "
powerball,938,"Thursday 08 May 2014","7 8 13 21 28 34 ","4 "
powerball,937,"Thursday 01 May 2014","5 21 28 33 36 37 ","2 "
powerball,936,"Friday 25 Apr 2014","8 15 19 21 33 36 ","3 "
powerball,935,"Friday 18 Apr 2014","8 11 16 20 23 29 ","9 "
powerball,934,"Friday 11 Apr 2014","21 22 29 36 38 39 ","12 "
powerball,933,"Friday 04 Apr 2014","16 18 27 28 29 32 ","2 "
powerball,932,"Friday 28 Mar 2014","2 15 19 21 34 39 ","10 "
powerball,931,"Friday 21 Mar 2014","11 20 22 27 34 39 ","6 "
powerball,930,"Friday 14 Mar 2014","3 4 9 31 37 38 ","6 "
powerball,929,"Friday 07 Mar 2014","20 21 24 26 28 38 ","15 "
powerball,928,"Friday 28 Feb 2014","1 14 18 22 30 34 ","17 "
powerball,927,"Friday 21 Feb 2014","4 6 25 26 29 40 ","18 "
powerball,926,"Friday 14 Feb 2014","6 8 11 13 24 34 ","7 "
powerball,925,"Friday 07 Feb 2014","3 5 7 10 13 22 ","15 "
powerball,924,"Friday 31 Jan 2014","9 13 14 15 29 32 ","17 "
powerball,923,"Friday 24 Jan 2014","7 9 14 24 28 31 ","11 "
powerball,922,"Friday 17 Jan 2014","19 26 27 33 34 37 ","20 "
powerball,921,"Friday 10 Jan 2014","14 18 19 20 24 29 ","11 "
powerball,920,"Friday 03 Jan 2014","4 8 13 29 36 38 ","3 "
powerball,919,"Friday 27 Dec 2013","3 7 16 25 35 39 ","13 "
powerball,918,"Friday 20 Dec 2013","10 11 12 30 32 35 ","10 "
powerball,917,"Friday 13 Dec 2013","16 24 33 37 39 40 ","1 "
powerball,916,"Friday 06 Dec 2013","4 6 11 16 21 37 ","3 "
powerball,915,"Friday 29 Nov 2013","12 18 20 22 23 37 ","5 "
powerball,914,"Friday 22 Nov 2013","1 10 16 19 27 34 ","10 "
powerball,913,"Friday 15 Nov 2013","5 8 15 16 18 29 ","19 "
powerball,912,"Friday 08 Nov 2013","9 13 14 25 27 34 ","15 "
powerball,911,"Friday 01 Nov 2013","4 13 17 28 34 36 ","19 "
powerball,910,"Friday 25 Oct 2013","2 12 14 20 30 38 ","15 "
powerball,909,"Friday 18 Oct 2013","4 8 12 13 19 30 ","2 "
powerball,908,"Friday 11 Oct 2013","4 13 19 27 32 39 ","16 "
powerball,907,"Friday 04 Oct 2013","9 10 18 30 31 33 ","10 "
powerball,906,"Friday 27 Sep 2013","7 9 12 17 23 40 ","8 "
powerball,905,"Friday 20 Sep 2013","4 7 9 19 20 29 ","12 "
powerball,904,"Friday 13 Sep 2013","5 15 22 29 36 40 ","4 "
powerball,903,"Friday 06 Sep 2013","2 10 12 14 16 20 ","8 "
powerball,902,"Friday 30 Aug 2013","3 4 6 29 34 39 ","7 "
powerball,901,"Friday 23 Aug 2013","6 10 15 24 32 37 ","11 "
powerball,900,"Friday 16 Aug 2013","3 9 12 14 23 27 ","12 "
powerball,899,"Friday 09 Aug 2013","1 8 20 22 23 25 ","12 "
powerball,898,"Friday 02 Aug 2013","4 16 18 23 24 29 ","8 "
powerball,897,"Friday 26 Jul 2013","6 7 20 23 28 40 ","15 "
powerball,896,"Friday 19 Jul 2013","15 26 29 30 32 36 ","4 "
powerball,895,"Friday 12 Jul 2013","9 10 15 21 35 38 ","9 "
powerball,894,"Friday 05 Jul 2013","1 8 14 16 17 23 ","11 "
powerball,893,"Friday 28 Jun 2013","3 4 10 25 28 32 ","9 "
powerball,892,"Friday 21 Jun 2013","5 8 17 19 33 37 ","14 "
powerball,891,"Friday 14 Jun 2013","11 12 13 24 25 38 ","7 "
powerball,890,"Friday 07 Jun 2013","5 14 16 20 26 29 ","8 "
powerball,889,"Friday 31 May 2013","10 19 26 29 34 37 ","16 "
powerball,888,"Friday 24 May 2013","1 6 10 14 26 27 ","7 "
powerball,887,"Friday 17 May 2013","4 23 24 26 31 40 ","13 "
powerball,886,"Friday 10 May 2013","2 4 23 26 30 33 ","4 "
powerball,885,"Friday 03 May 2013","4 10 23 34 37 39 ","20 "
powerball,884,"Friday 26 Apr 2013","4 13 17 18 22 26 ","20 "
powerball,883,"Friday 19 Apr 2013","20 25 29 32 33 34 ","2 "
powerball,882,"Friday 12 Apr 2013","4 7 24 28 35 40 ","12 "
powerball,881,"Friday 05 Apr 2013","7 21 34 35 38 39 ","5 "
powerball,880,"Friday 29 Mar 2013","2 5 21 26 27 28 ","19 "
powerball,879,"Friday 22 Mar 2013","3 22 26 32 34 38 ","18 "
powerball,878,"Friday 15 Mar 2013","5 9 23 30 35 37 ","18 "
powerball,877,"Friday 08 Mar 2013","8 16 19 25 26 29 ","5 "
powerball,867,"Thursday 27 Dec 2012","5 7 8 19 20 ","10 "
powerball,866,"Thursday 20 Dec 2012","11 18 23 29 30 ","24 "
powerball,865,"Thursday 13 Dec 2012","11 13 18 30 36 ","45 "
powerball,864,"Thursday 06 Dec 2012","5 19 21 27 33 ","3 "
powerball,863,"Thursday 29 Nov 2012","3 10 19 35 38 ","25 "
powerball,862,"Thursday 22 Nov 2012","2 6 11 17 20 ","21 "
powerball,861,"Thursday 15 Nov 2012","8 16 24 25 37 ","5 "
powerball,860,"Thursday 08 Nov 2012","2 3 21 22 32 ","45 "
powerball,859,"Thursday 01 Nov 2012","6 12 16 25 28 ","10 "
powerball,858,"Thursday 25 Oct 2012","13 18 30 38 42 ","8 "
powerball,857,"Thursday 18 Oct 2012","7 8 21 30 31 ","29 "
powerball,856,"Thursday 11 Oct 2012","2 14 21 29 39 ","28 "
powerball,855,"Thursday 04 Oct 2012","20 26 41 44 45 ","9 "
powerball,854,"Thursday 27 Sep 2012","2 16 24 31 41 ","11 "
powerball,853,"Thursday 20 Sep 2012","6 15 22 26 40 ","13 "
powerball,852,"Thursday 13 Sep 2012","7 10 30 43 44 ","35 "
powerball,851,"Thursday 06 Sep 2012","13 16 18 26 28 ","24 "
powerball,850,"Thursday 30 Aug 2012","6 11 13 25 35 ","3 "
powerball,849,"Thursday 23 Aug 2012","8 9 10 13 22 ","8 "
powerball,848,"Thursday 16 Aug 2012","7 15 23 28 30 ","35 "
powerball,847,"Thursday 09 Aug 2012","7 28 32 35 38 ","42 "
powerball,846,"Thursday 02 Aug 2012","2 7 17 25 28 ","26 "
powerball,845,"Thursday 26 Jul 2012","7 28 31 32 33 ","44 "
powerball,844,"Thursday 19 Jul 2012","6 12 31 36 42 ","31 "
powerball,843,"Thursday 12 Jul 2012","3 8 20 28 36 ","11 "
powerball,842,"Thursday 05 Jul 2012","16 18 26 37 42 ","14 "
powerball,841,"Thursday 28 Jun 2012","11 18 19 23 36 ","37 "
powerball,840,"Thursday 21 Jun 2012","5 23 28 33 39 ","32 "
powerball,839,"Thursday 14 Jun 2012","12 15 23 27 29 ","1 "
powerball,838,"Thursday 07 Jun 2012","3 10 16 24 26 ","19 "
powerball,837,"Thursday 31 May 2012","1 5 10 12 27 ","29 "
powerball,836,"Thursday 24 May 2012","4 18 22 27 34 ","32 "
powerball,835,"Thursday 17 May 2012","14 29 35 42 44 ","11 "
powerball,834,"Thursday 10 May 2012","3 6 18 29 37 ","9 "
powerball,833,"Thursday 03 May 2012","1 2 8 19 29 ","13 "
powerball,832,"Thursday 26 Apr 2012","14 15 23 32 38 ","12 "
powerball,831,"Thursday 19 Apr 2012","5 7 14 18 42 ","23 "
powerball,830,"Thursday 12 Apr 2012","11 12 18 20 32 ","24 "
powerball,829,"Thursday 05 Apr 2012","20 22 36 37 39 ","44 "
powerball,828,"Thursday 29 Mar 2012","3 4 6 9 41 ","20 "
powerball,827,"Thursday 22 Mar 2012","2 5 10 29 45 ","3 "
powerball,826,"Thursday 15 Mar 2012","13 20 23 24 37 ","25 "
powerball,825,"Thursday 08 Mar 2012","6 17 18 29 33 ","7 "
powerball,824,"Thursday 01 Mar 2012","37 38 39 42 43 ","27 "
powerball,823,"Thursday 23 Feb 2012","2 10 14 15 34 ","27 "
powerball,822,"Thursday 16 Feb 2012","2 5 31 41 43 ","26 "
powerball,821,"Thursday 09 Feb 2012","9 19 35 37 39 ","14 "
powerball,820,"Thursday 02 Feb 2012","9 13 29 37 42 ","29 "
powerball,819,"Thursday 26 Jan 2012","5 13 14 17 23 ","1 "
powerball,818,"Thursday 19 Jan 2012","3 7 9 22 30 ","29 "
powerball,817,"Thursday 12 Jan 2012","12 19 23 42 45 ","42 "
powerball,816,"Thursday 05 Jan 2012","4 12 20 32 39 ","4 "
powerball,815,"Thursday 29 Dec 2011","2 4 16 31 34 ","26 "
powerball,814,"Thursday 22 Dec 2011","2 9 17 30 39 ","27 "
powerball,813,"Thursday 15 Dec 2011","16 23 38 41 45 ","45 "
powerball,812,"Thursday 08 Dec 2011","20 26 28 36 39 ","6 "
powerball,811,"Thursday 01 Dec 2011","2 13 30 41 44 ","5 "
powerball,810,"Thursday 24 Nov 2011","4 11 19 41 43 ","17 "
powerball,809,"Thursday 17 Nov 2011","4 6 16 20 25 ","18 "
powerball,808,"Thursday 10 Nov 2011","5 25 30 31 37 ","33 "
powerball,807,"Thursday 03 Nov 2011","2 5 18 22 44 ","9 "
powerball,806,"Thursday 27 Oct 2011","6 13 18 35 40 ","7 "
powerball,805,"Thursday 20 Oct 2011","8 11 14 27 30 ","22 "
powerball,804,"Thursday 13 Oct 2011","1 12 14 17 24 ","8 "
powerball,803,"Thursday 06 Oct 2011","6 7 22 23 28 ","22 "
powerball,802,"Thursday 29 Sep 2011","2 33 36 44 45 ","18 "
powerball,801,"Thursday 22 Sep 2011","5 11 22 37 45 ","45 "
powerball,800,"Thursday 15 Sep 2011","5 10 31 36 37 ","41 "
powerball,799,"Thursday 08 Sep 2011","3 22 24 25 32 ","10 "
powerball,798,"Thursday 01 Sep 2011","3 23 32 33 36 ","38 "
powerball,797,"Thursday 25 Aug 2011","14 21 27 28 44 ","43 "
powerball,796,"Thursday 18 Aug 2011","1 12 21 28 36 ","24 "
powerball,795,"Thursday 11 Aug 2011","1 8 19 42 45 ","1 "
powerball,794,"Thursday 04 Aug 2011","8 13 31 34 42 ","9 "
powerball,793,"Thursday 28 Jul 2011","8 13 26 28 34 ","23 "
powerball,792,"Thursday 21 Jul 2011","4 5 22 30 32 ","20 "
powerball,791,"Thursday 14 Jul 2011","2 10 16 36 44 ","15 "
powerball,790,"Thursday 07 Jul 2011","4 13 19 24 41 ","7 "
powerball,789,"Thursday 30 Jun 2011","8 22 32 39 43 ","6 "
powerball,788,"Thursday 23 Jun 2011","6 16 17 23 33 ","36 "
powerball,787,"Thursday 16 Jun 2011","4 12 14 17 43 ","25 "
powerball,786,"Thursday 09 Jun 2011","7 10 13 25 38 ","1 "
powerball,785,"Thursday 02 Jun 2011","12 23 36 44 45 ","45 "
powerball,784,"Thursday 26 May 2011","8 9 15 23 41 ","11 "
powerball,783,"Thursday 19 May 2011","4 14 17 31 40 ","7 "
powerball,782,"Thursday 12 May 2011","2 7 8 16 26 ","1 "
powerball,781,"Thursday 05 May 2011","2 27 31 32 40 ","25 "
powerball,780,"Thursday 28 Apr 2011","6 15 21 23 28 ","27 "
powerball,779,"Thursday 21 Apr 2011","13 17 29 38 43 ","24 "
powerball,778,"Thursday 14 Apr 2011","1 27 32 37 43 ","28 "
powerball,777,"Thursday 07 Apr 2011","2 5 13 14 42 ","14 "
powerball,776,"Thursday 31 Mar 2011","2 12 14 30 34 ","9 "
powerball,775,"Thursday 24 Mar 2011","10 21 35 39 43 ","23 "
powerball,774,"Thursday 17 Mar 2011","2 5 7 28 34 ","6 "
powerball,773,"Thursday 10 Mar 2011","2 11 18 23 27 ","22 "
powerball,772,"Thursday 03 Mar 2011","6 30 34 37 38 ","41 "
powerball,771,"Thursday 24 Feb 2011","4 11 21 25 43 ","16 "
powerball,770,"Thursday 17 Feb 2011","5 7 8 21 28 ","32 "
powerball,769,"Thursday 10 Feb 2011","19 31 36 41 45 ","25 "
powerball,768,"Thursday 03 Feb 2011","4 7 8 30 43 ","28 "
powerball,767,"Thursday 27 Jan 2011","10 14 23 27 31 ","40 "
powerball,766,"Thursday 20 Jan 2011","1 5 22 37 42 ","40 "
powerball,765,"Thursday 13 Jan 2011","22 24 34 42 44 ","36 "
powerball,764,"Thursday 06 Jan 2011","1 15 33 34 41 ","1 "
powerball,763,"Thursday 30 Dec 2010","4 5 25 35 37 ","39 "
powerball,762,"Thursday 23 Dec 2010","3 14 19 33 44 ","13 "
powerball,761,"Thursday 16 Dec 2010","7 21 24 32 36 ","9 "
powerball,760,"Thursday 09 Dec 2010","19 21 24 38 43 ","40 "
powerball,759,"Thursday 02 Dec 2010","3 11 14 27 31 ","27 "
powerball,758,"Thursday 25 Nov 2010","10 28 36 37 40 ","22 "
powerball,757,"Thursday 18 Nov 2010","2 20 22 34 38 ","5 "
powerball,756,"Thursday 11 Nov 2010","1 5 7 11 24 ","25 "
powerball,755,"Thursday 04 Nov 2010","1 10 29 31 38 ","3 "
powerball,754,"Thursday 28 Oct 2010","3 6 8 22 34 ","3 "
powerball,753,"Thursday 21 Oct 2010","5 17 19 30 35 ","13 "
powerball,752,"Thursday 14 Oct 2010","3 19 27 35 41 ","12 "
powerball,751,"Thursday 07 Oct 2010","5 16 17 25 44 ","22 "
powerball,750,"Thursday 30 Sep 2010","2 4 15 24 30 ","8 "
powerball,749,"Thursday 23 Sep 2010","1 4 24 25 35 ","36 "
powerball,748,"Thursday 16 Sep 2010","6 15 17 26 44 ","27 "
powerball,747,"Thursday 09 Sep 2010","7 12 17 33 35 ","12 "
powerball,746,"Thursday 02 Sep 2010","23 26 36 39 45 ","24 "
powerball,745,"Thursday 26 Aug 2010","7 17 27 37 41 ","34 "
powerball,744,"Thursday 19 Aug 2010","3 5 29 40 41 ","38 "
powerball,743,"Thursday 12 Aug 2010","3 13 18 21 29 ","9 "
powerball,742,"Thursday 05 Aug 2010","2 13 18 31 41 ","29 "
powerball,741,"Thursday 29 Jul 2010","14 27 42 44 45 ","26 "
powerball,740,"Thursday 22 Jul 2010","26 31 32 39 40 ","7 "
powerball,739,"Thursday 15 Jul 2010","5 17 39 40 43 ","41 "
powerball,738,"Thursday 08 Jul 2010","16 27 32 38 45 ","28 "
powerball,737,"Thursday 01 Jul 2010","11 14 15 16 29 ","37 "
powerball,736,"Thursday 24 Jun 2010","12 19 20 33 42 ","8 "
powerball,735,"Thursday 17 Jun 2010","28 31 32 33 43 ","32 "
powerball,734,"Thursday 10 Jun 2010","2 11 22 28 37 ","43 "
powerball,733,"Thursday 03 Jun 2010","4 6 7 13 39 ","17 "
powerball,732,"Thursday 27 May 2010","10 18 19 22 25 ","21 "
powerball,731,"Thursday 20 May 2010","7 21 25 33 42 ","36 "
powerball,730,"Thursday 13 May 2010","4 26 30 32 33 ","28 "
powerball,729,"Thursday 06 May 2010","8 17 21 24 42 ","25 "
powerball,728,"Thursday 29 Apr 2010","13 15 20 44 45 ","11 "
powerball,727,"Thursday 22 Apr 2010","1 11 13 35 37 ","17 "
powerball,726,"Thursday 15 Apr 2010","1 2 3 33 35 ","32 "
powerball,725,"Thursday 08 Apr 2010","10 13 18 29 45 ","16 "
powerball,724,"Thursday 01 Apr 2010","8 21 24 40 41 ","12 "
powerball,723,"Thursday 25 Mar 2010","2 3 29 31 35 ","26 "
powerball,722,"Thursday 18 Mar 2010","11 17 31 32 40 ","34 "
powerball,721,"Thursday 11 Mar 2010","15 17 36 41 42 ","27 "
powerball,720,"Thursday 04 Mar 2010","7 11 12 25 29 ","21 "
powerball,719,"Thursday 25 Feb 2010","1 24 32 33 37 ","37 "
powerball,718,"Thursday 18 Feb 2010","23 36 37 38 39 ","43 "
powerball,717,"Thursday 11 Feb 2010","2 11 21 32 40 ","22 "
powerball,716,"Thursday 04 Feb 2010","5 16 29 35 36 ","34 "
powerball,715,"Thursday 28 Jan 2010","14 16 21 28 38 ","34 "
powerball,714,"Thursday 21 Jan 2010","4 8 20 42 44 ","23 "
powerball,713,"Thursday 14 Jan 2010","13 16 27 31 44 ","19 "
powerball,712,"Thursday 07 Jan 2010","4 8 30 31 35 ","27 "
powerball,711,"Thursday 31 Dec 2009","3 6 14 33 36 ","36 "
powerball,710,"Thursday 24 Dec 2009","6 7 33 35 39 ","5 "
powerball,709,"Thursday 17 Dec 2009","8 21 37 43 44 ","17 "
powerball,708,"Thursday 10 Dec 2009","4 24 29 42 44 ","39 "
powerball,707,"Thursday 03 Dec 2009","4 18 22 29 32 ","32 "
powerball,706,"Thursday 26 Nov 2009","19 23 35 39 41 ","33 "
powerball,705,"Thursday 19 Nov 2009","17 27 30 32 37 ","6 "
powerball,704,"Thursday 12 Nov 2009","2 5 11 15 22 ","18 "
powerball,703,"Thursday 05 Nov 2009","2 4 5 13 38 ","15 "
powerball,702,"Thursday 29 Oct 2009","2 10 11 20 45 ","45 "
powerball,701,"Thursday 22 Oct 2009","9 11 25 30 35 ","42 "
powerball,700,"Thursday 15 Oct 2009","9 14 18 36 45 ","43 "
powerball,699,"Thursday 08 Oct 2009","4 24 26 28 29 ","10 "
powerball,698,"Thursday 01 Oct 2009","8 13 17 26 37 ","17 "
powerball,697,"Thursday 24 Sep 2009","1 9 28 33 37 ","17 "
powerball,696,"Thursday 17 Sep 2009","18 22 23 32 41 ","4 "
powerball,695,"Thursday 10 Sep 2009","1 7 10 15 38 ","43 "
powerball,694,"Thursday 03 Sep 2009","15 26 31 38 42 ","31 "
powerball,693,"Thursday 27 Aug 2009","6 7 20 29 30 ","29 "
powerball,692,"Thursday 20 Aug 2009","1 6 14 34 42 ","32 "
powerball,691,"Thursday 13 Aug 2009","5 11 23 28 30 ","34 "
powerball,690,"Thursday 06 Aug 2009","1 21 22 36 45 ","6 "
powerball,238,"Thursday 30 Jul 2009","13 15 17 21 45 ","37 "
powerball,688,"Thursday 23 Jul 2009","2 7 12 17 18 ","43 "
powerball,687,"Thursday 16 Jul 2009","11 17 20 31 40 ","20 "
powerball,686,"Thursday 09 Jul 2009","6 9 33 34 39 ","41 "
powerball,685,"Thursday 02 Jul 2009","20 21 26 34 44 ","15 "
powerball,684,"Thursday 25 Jun 2009","12 23 25 42 43 ","35 "
powerball,683,"Thursday 18 Jun 2009","1 2 28 32 45 ","21 "
powerball,682,"Thursday 11 Jun 2009","2 5 20 29 44 ","6 "
powerball,681,"Thursday 04 Jun 2009","3 13 14 30 33 ","6 "
powerball,680,"Thursday 28 May 2009","9 15 18 29 33 ","24 "
powerball,679,"Thursday 21 May 2009","5 10 22 35 43 ","32 "
powerball,678,"Thursday 14 May 2009","6 13 17 34 41 ","24 "
powerball,677,"Thursday 07 May 2009","16 18 37 38 39 ","9 "
powerball,676,"Thursday 30 Apr 2009","13 21 25 29 45 ","28 "
powerball,675,"Thursday 23 Apr 2009","1 11 15 19 32 ","14 "
powerball,674,"Thursday 16 Apr 2009","24 27 32 41 45 ","13 "
powerball,673,"Thursday 09 Apr 2009","11 13 26 31 37 ","6 "
powerball,672,"Thursday 02 Apr 2009","15 22 35 39 44 ","28 "
powerball,671,"Thursday 26 Mar 2009","13 15 16 29 42 ","37 "
powerball,670,"Thursday 19 Mar 2009","9 14 20 21 37 ","21 "
powerball,669,"Thursday 12 Mar 2009","3 11 16 35 44 ","44 "
powerball,668,"Thursday 05 Mar 2009","10 18 19 22 36 ","19 "
powerball,667,"Thursday 26 Feb 2009","6 19 36 40 44 ","44 "
powerball,666,"Thursday 19 Feb 2009","1 19 30 36 44 ","8 "
powerball,665,"Thursday 12 Feb 2009","10 37 39 41 43 ","23 "
powerball,664,"Thursday 05 Feb 2009","1 8 22 23 42 ","32 "
powerball,663,"Thursday 29 Jan 2009","8 18 19 24 26 ","24 "
powerball,662,"Thursday 22 Jan 2009","4 11 12 13 35 ","1 "
powerball,661,"Thursday 15 Jan 2009","6 24 33 35 41 ","23 "
powerball,660,"Thursday 08 Jan 2009","4 14 21 33 43 ","34 "
powerball,659,"Thursday 01 Jan 2009","14 21 36 39 40 ","39 "
powerball,658,"Thursday 25 Dec 2008","1 2 3 8 9 ","26 "
powerball,657,"Thursday 18 Dec 2008","21 26 33 36 37 ","38 "
powerball,656,"Thursday 11 Dec 2008","6 10 22 23 34 ","33 "
powerball,655,"Thursday 04 Dec 2008","7 9 12 16 42 ","24 "
powerball,654,"Thursday 27 Nov 2008","13 25 36 39 41 ","16 "
powerball,653,"Thursday 20 Nov 2008","3 24 31 40 44 ","10 "
powerball,652,"Thursday 13 Nov 2008","5 6 16 25 34 ","31 "
powerball,651,"Thursday 06 Nov 2008","1 15 20 36 37 ","43 "
powerball,650,"Thursday 30 Oct 2008","7 23 26 32 43 ","17 "
powerball,649,"Thursday 23 Oct 2008","6 18 20 37 42 ","3 "
powerball,648,"Thursday 16 Oct 2008","1 6 34 37 38 ","22 "
powerball,647,"Thursday 09 Oct 2008","2 25 30 36 40 ","28 "
powerball,646,"Thursday 02 Oct 2008","13 27 34 40 43 ","25 "
powerball,645,"Thursday 25 Sep 2008","6 13 17 23 40 ","18 "
powerball,644,"Thursday 18 Sep 2008","2 13 29 30 38 ","17 "
powerball,643,"Thursday 11 Sep 2008","3 4 9 22 26 ","10 "
powerball,642,"Thursday 04 Sep 2008","3 8 11 12 32 ","21 "
powerball,641,"Thursday 28 Aug 2008","5 9 17 18 21 ","41 "
powerball,640,"Thursday 21 Aug 2008","7 18 21 28 43 ","37 "
powerball,639,"Thursday 14 Aug 2008","8 10 14 18 39 ","27 "
powerball,638,"Thursday 07 Aug 2008","8 22 23 30 34 ","30 "
powerball,637,"Thursday 31 Jul 2008","5 21 35 40 43 ","8 "
powerball,636,"Thursday 24 Jul 2008","3 11 22 23 31 ","18 "
powerball,635,"Thursday 17 Jul 2008","5 18 32 37 42 ","18 "
powerball,634,"Thursday 10 Jul 2008","3 16 18 30 34 ","15 "
powerball,633,"Thursday 03 Jul 2008","2 13 27 33 36 ","16 "
powerball,632,"Thursday 26 Jun 2008","10 12 13 24 33 ","21 "
powerball,631,"Thursday 19 Jun 2008","19 21 31 41 44 ","18 "
powerball,630,"Thursday 12 Jun 2008","7 10 13 42 45 ","42 "
powerball,629,"Thursday 05 Jun 2008","2 5 11 21 38 ","33 "
powerball,628,"Thursday 29 May 2008","4 5 6 8 38 ","7 "
powerball,627,"Thursday 22 May 2008","11 14 31 33 42 ","13 "
powerball,626,"Thursday 15 May 2008","1 6 13 20 29 ","42 "
powerball,625,"Thursday 08 May 2008","7 14 17 34 38 ","21 "
powerball,624,"Thursday 01 May 2008","3 8 9 26 28 ","44 "
powerball,623,"Thursday 24 Apr 2008","10 15 16 24 38 ","12 "
powerball,622,"Thursday 17 Apr 2008","7 8 14 35 40 ","26 "
powerball,621,"Thursday 10 Apr 2008","8 16 17 22 40 ","5 "
powerball,620,"Thursday 03 Apr 2008","21 22 28 32 37 ","28 "
powerball,619,"Thursday 27 Mar 2008","16 30 40 41 42 ","30 "
powerball,618,"Thursday 20 Mar 2008","1 8 16 24 32 ","13 "
powerball,617,"Thursday 13 Mar 2008","12 17 19 25 42 ","26 "
powerball,616,"Thursday 06 Mar 2008","3 11 19 26 39 ","42 "
powerball,615,"Thursday 28 Feb 2008","5 16 26 35 44 ","44 "
powerball,614,"Thursday 21 Feb 2008","15 18 27 34 44 ","28 "
powerball,613,"Thursday 14 Feb 2008","9 14 19 22 37 ","3 "
powerball,612,"Thursday 07 Feb 2008","1 13 16 21 45 ","36 "
powerball,611,"Thursday 31 Jan 2008","4 9 34 39 40 ","43 "
powerball,610,"Thursday 24 Jan 2008","25 32 35 37 40 ","13 "
powerball,609,"Thursday 17 Jan 2008","2 17 42 43 44 ","39 "
powerball,608,"Thursday 10 Jan 2008","3 14 23 30 40 ","20 "
powerball,607,"Thursday 03 Jan 2008","1 2 15 34 36 ","8 "
powerball,606,"Thursday 27 Dec 2007","14 22 38 41 44 ","6 "
powerball,605,"Thursday 20 Dec 2007","18 22 28 33 37 ","14 "
powerball,604,"Thursday 13 Dec 2007","3 11 16 20 25 ","37 "
powerball,603,"Thursday 06 Dec 2007","20 22 25 36 44 ","3 "
powerball,602,"Thursday 29 Nov 2007","2 3 14 30 39 ","2 "
powerball,601,"Thursday 22 Nov 2007","2 3 20 36 37 ","29 "
powerball,600,"Thursday 15 Nov 2007","10 25 27 39 41 ","8 "
powerball,599,"Thursday 08 Nov 2007","15 28 30 38 45 ","1 "
powerball,598,"Thursday 01 Nov 2007","5 20 22 24 34 ","39 "
powerball,597,"Thursday 25 Oct 2007","7 23 31 40 41 ","35 "
powerball,596,"Thursday 18 Oct 2007","4 6 38 39 41 ","23 "
powerball,595,"Thursday 11 Oct 2007","11 18 22 29 39 ","21 "
powerball,594,"Thursday 04 Oct 2007","8 17 22 36 39 ","20 "
powerball,593,"Thursday 27 Sep 2007","1 13 17 22 31 ","21 "
powerball,592,"Thursday 20 Sep 2007","12 18 36 42 45 ","13 "
powerball,591,"Thursday 13 Sep 2007","5 8 25 28 29 ","39 "
powerball,590,"Thursday 06 Sep 2007","8 13 15 24 25 ","22 "
powerball,589,"Thursday 30 Aug 2007","1 7 19 33 40 ","36 "
powerball,588,"Thursday 23 Aug 2007","3 14 20 22 38 ","29 "
powerball,587,"Thursday 16 Aug 2007","9 23 28 29 31 ","21 "
powerball,586,"Thursday 09 Aug 2007","8 18 24 41 45 ","29 "
powerball,585,"Thursday 02 Aug 2007","7 13 19 22 24 ","44 "
powerball,584,"Thursday 26 Jul 2007","2 8 26 40 42 ","14 "
powerball,583,"Thursday 19 Jul 2007","18 32 37 40 44 ","29 "
powerball,582,"Thursday 12 Jul 2007","6 22 31 38 39 ","35 "
powerball,581,"Thursday 05 Jul 2007","19 22 24 25 45 ","5 "
powerball,580,"Thursday 28 Jun 2007","14 18 22 38 40 ","40 "
powerball,579,"Thursday 21 Jun 2007","11 15 23 29 34 ","8 "
powerball,578,"Thursday 14 Jun 2007","7 14 20 28 32 ","14 "
powerball,577,"Thursday 07 Jun 2007","3 16 21 26 31 ","42 "
powerball,576,"Thursday 31 May 2007","4 14 21 31 33 ","24 "
powerball,575,"Thursday 24 May 2007","24 33 34 36 38 ","43 "
powerball,574,"Thursday 17 May 2007","2 5 18 19 32 ","14 "
powerball,573,"Thursday 10 May 2007","27 34 39 41 44 ","5 "
powerball,572,"Thursday 03 May 2007","8 27 29 36 43 ","23 "
powerball,571,"Thursday 26 Apr 2007","17 22 24 26 43 ","7 "
powerball,570,"Thursday 19 Apr 2007","15 17 19 23 25 ","22 "
powerball,569,"Thursday 12 Apr 2007","2 11 14 33 38 ","32 "
powerball,568,"Thursday 05 Apr 2007","2 9 12 14 22 ","19 "
powerball,567,"Thursday 29 Mar 2007","5 18 22 23 31 ","4 "
powerball,566,"Thursday 22 Mar 2007","2 21 22 26 30 ","33 "
powerball,565,"Thursday 15 Mar 2007","1 22 30 38 41 ","5 "
powerball,564,"Thursday 08 Mar 2007","5 30 32 34 45 ","16 "
powerball,563,"Thursday 01 Mar 2007","5 7 21 32 34 ","7 "
powerball,562,"Thursday 22 Feb 2007","10 16 17 26 34 ","19 "
powerball,561,"Thursday 15 Feb 2007","17 24 28 29 33 ","26 "
powerball,560,"Thursday 08 Feb 2007","1 26 28 40 41 ","17 "
powerball,559,"Thursday 01 Feb 2007","7 12 27 32 39 ","38 "
powerball,558,"Thursday 25 Jan 2007","7 13 15 26 27 ","29 "
powerball,557,"Thursday 18 Jan 2007","5 14 17 27 43 ","29 "
