GAME,"DRAW ID","DRAW DATE","MAIN NUMBERS",SUPP
oz_lotto,1303,"Tuesday 05 Feb 2019","8 16 37 41 7 6 1 ","28 17 "
oz_lotto,1302,"Tuesday 29 Jan 2019","22 38 27 26 35 4 19 ","25 36 "
oz_lotto,1301,"Tuesday 22 Jan 2019","4 7 36 25 26 35 32 ","41 45 "
oz_lotto,1300,"Tuesday 15 Jan 2019","31 42 20 28 15 36 27 ","40 38 "
oz_lotto,1299,"Tuesday 08 Jan 2019","12 35 20 36 43 32 5 ","10 45 "
oz_lotto,1298,"Tuesday 01 Jan 2019","32 30 26 11 20 23 44 ","6 18 "
oz_lotto,1297,"Tuesday 25 Dec 2018","28 4 38 11 7 32 33 ","40 3 "
oz_lotto,1296,"Tuesday 18 Dec 2018","16 15 27 4 13 45 29 ","43 26 "
oz_lotto,1295,"Tuesday 11 Dec 2018","42 33 38 8 18 37 7 ","32 20 "
oz_lotto,1294,"Tuesday 04 Dec 2018","21 18 32 35 27 19 20 ","17 44 "
oz_lotto,1293,"Tuesday 27 Nov 2018","4 18 30 13 38 7 25 ","3 5 "
oz_lotto,1292,"Tuesday 20 Nov 2018","39 28 24 13 2 22 19 ","5 1 "
oz_lotto,1291,"Tuesday 13 Nov 2018","19 11 9 45 28 42 16 ","6 35 "
oz_lotto,1290,"Tuesday 06 Nov 2018","22 15 14 23 27 3 34 ","33 8 "
oz_lotto,1289,"Tuesday 30 Oct 2018","8 3 31 17 14 7 28 ","30 39 "
oz_lotto,1288,"Tuesday 23 Oct 2018","12 27 28 44 7 33 32 ","19 17 "
oz_lotto,1287,"Tuesday 16 Oct 2018","43 21 14 3 15 41 2 ","29 25 "
oz_lotto,1286,"Tuesday 09 Oct 2018","4 45 32 41 26 30 25 ","9 44 "
oz_lotto,1285,"Tuesday 02 Oct 2018","7 38 41 16 15 24 43 ","34 27 "
oz_lotto,1284,"Tuesday 25 Sep 2018","29 17 33 39 21 20 24 ","31 8 "
oz_lotto,1283,"Tuesday 18 Sep 2018","39 26 42 32 33 20 23 ","22 24 "
oz_lotto,1282,"Tuesday 11 Sep 2018","6 4 36 23 2 30 32 ","11 27 "
oz_lotto,1281,"Tuesday 04 Sep 2018","25 41 30 33 11 15 36 ","34 14 "
oz_lotto,1280,"Tuesday 28 Aug 2018","21 13 1 2 23 19 34 ","11 33 "
oz_lotto,1279,"Tuesday 21 Aug 2018","9 32 4 14 38 12 3 ","35 24 "
oz_lotto,1278,"Tuesday 14 Aug 2018","5 11 28 24 38 37 25 ","1 27 "
oz_lotto,1277,"Tuesday 07 Aug 2018","31 26 15 21 14 24 40 ","33 3 "
oz_lotto,1276,"Tuesday 31 Jul 2018","7 26 25 40 10 13 1 ","38 31 "
oz_lotto,1275,"Tuesday 24 Jul 2018","38 2 13 40 3 39 22 ","34 7 "
oz_lotto,1274,"Tuesday 17 Jul 2018","19 17 38 20 28 11 42 ","27 35 "
oz_lotto,1273,"Tuesday 10 Jul 2018","37 13 10 1 40 3 44 ","41 6 "
oz_lotto,1272,"Tuesday 03 Jul 2018","27 23 18 10 4 9 16 ","41 35 "
oz_lotto,1271,"Tuesday 26 Jun 2018","14 36 32 11 10 34 22 ","30 2 "
oz_lotto,1270,"Tuesday 19 Jun 2018","20 18 26 35 10 22 16 ","25 34 "
oz_lotto,1269,"Tuesday 12 Jun 2018","22 2 31 38 12 7 45 ","11 29 "
oz_lotto,1268,"Tuesday 05 Jun 2018","11 30 45 18 33 37 23 ","6 3 "
oz_lotto,1267,"Tuesday 29 May 2018","13 21 44 1 8 12 9 ","38 10 "
oz_lotto,1266,"Tuesday 22 May 2018","2 13 39 45 19 12 31 ","24 41 "
oz_lotto,1265,"Tuesday 15 May 2018","41 3 12 13 6 40 29 ","4 39 "
oz_lotto,1264,"Tuesday 08 May 2018","41 45 27 31 29 9 43 ","16 6 "
oz_lotto,1263,"Tuesday 01 May 2018","15 11 9 19 27 8 36 ","5 29 "
oz_lotto,1262,"Tuesday 24 Apr 2018","7 45 39 4 16 27 29 ","40 24 "
oz_lotto,1261,"Tuesday 17 Apr 2018","43 20 7 27 36 11 23 ","18 26 "
oz_lotto,1260,"Tuesday 10 Apr 2018","31 25 3 23 17 40 15 ","16 26 "
oz_lotto,1259,"Tuesday 03 Apr 2018","2 42 37 24 13 26 36 ","44 14 "
oz_lotto,1258,"Tuesday 27 Mar 2018","29 19 38 22 3 5 27 ","41 35 "
oz_lotto,1257,"Tuesday 20 Mar 2018","4 16 34 8 32 11 13 ","29 20 "
oz_lotto,1256,"Tuesday 13 Mar 2018","18 23 5 29 35 25 39 ","15 21 "
oz_lotto,1255,"Tuesday 06 Mar 2018","5 30 34 41 18 38 37 ","28 11 "
oz_lotto,1254,"Tuesday 27 Feb 2018","33 2 29 31 16 39 25 ","42 36 "
oz_lotto,1253,"Tuesday 20 Feb 2018","2 29 1 35 11 15 5 ","31 21 "
oz_lotto,1252,"Tuesday 13 Feb 2018","42 26 3 37 40 2 35 ","36 32 "
oz_lotto,1251,"Tuesday 06 Feb 2018","6 35 43 41 22 40 11 ","21 45 "
oz_lotto,1250,"Tuesday 30 Jan 2018","24 12 45 5 40 31 2 ","30 16 "
oz_lotto,1249,"Tuesday 23 Jan 2018","31 25 21 44 33 28 16 ","35 1 "
oz_lotto,1248,"Tuesday 16 Jan 2018","9 37 26 23 30 7 4 ","38 5 "
oz_lotto,1247,"Tuesday 09 Jan 2018","45 26 8 1 43 9 40 ","34 27 "
oz_lotto,1246,"Tuesday 02 Jan 2018","8 26 1 12 30 43 28 ","7 11 "
