342: 12 17 23 38 41 45 
343: 12 17 18 19 27 45 
344: 12 16 29 36 40 45 
345: 12 16 28 30 38 45 
346: 12 16 26 31 32 45 
347: 12 16 24 33 37 45 
348: 12 16 22 41 42 45 
349: 12 15 27 40 42 45 
350: 12 15 26 29 37 45 
351: 12 15 24 34 35 45 
352: 12 15 21 33 39 45 
353: 12 15 19 31 41 45 
354: 12 14 27 37 43 45 
355: 12 14 26 40 41 45 
356: 12 14 25 31 44 45 
357: 12 14 23 32 42 45 
358: 12 14 21 34 36 45 
359: 12 14 16 35 39 45 
360: 12 14 15 18 28 45 
361: 12 13 27 34 39 45 
362: 12 13 26 35 44 45 
363: 12 13 24 32 41 45 
364: 12 13 23 36 43 45 
365: 12 13 21 30 42 45 
366: 11 19 20 34 41 45 
367: 11 18 22 38 41 45 
368: 11 18 21 31 43 45 
369: 11 17 25 27 28 45 
370: 11 17 24 30 32 45 
371: 11 17 22 29 43 45 
372: 11 16 25 38 44 45 
373: 11 16 23 33 35 45 
374: 11 16 22 24 31 45 
375: 11 16 21 39 42 45 
376: 11 16 20 36 43 45 
377: 11 15 25 32 37 45 
378: 11 15 24 36 40 45 
379: 11 15 23 42 44 45 
380: 11 15 21 35 41 45 
381: 11 15 18 20 27 45 
382: 11 15 17 38 39 45 
383: 11 14 27 33 36 45 
384: 11 14 26 32 44 45 
385: 11 14 22 37 42 45 
386: 11 14 21 23 25 45 
387: 11 14 20 31 39 45 
388: 11 13 29 33 37 45 
389: 11 13 27 31 38 45 
390: 11 13 26 40 43 45 
391: 11 13 25 34 42 45 
392: 11 13 22 35 39 45 
393: 11 13 20 23 28 45 
394: 11 13 17 41 44 45 
395: 11 13 14 19 24 45 
396: 11 12 30 39 41 45 
397: 11 12 27 32 35 45 
398: 11 12 24 28 43 45 
399: 11 12 23 26 34 45 
400: 11 12 22 33 44 45 
401: 11 12 21 37 38 45 
402: 11 12 19 36 42 45 
403: 10 18 22 23 25 45 
404: 10 18 20 31 41 45 
405: 10 17 24 26 28 45 
406: 10 17 19 34 35 45 
407: 10 16 27 28 42 45 
408: 10 16 24 38 41 45 
409: 10 16 21 35 37 45 
410: 10 16 19 31 33 45 
411: 10 15 24 32 33 45 
412: 10 15 22 40 41 45 
413: 10 15 21 26 31 45 
414: 10 15 20 37 43 45 
415: 10 15 17 30 42 45 
416: 10 14 28 29 43 45 
417: 10 14 25 26 33 45 
418: 10 14 24 36 37 45 
419: 10 14 22 32 34 45 
420: 10 14 21 39 44 45 
421: 10 14 18 40 42 45 
422: 10 14 15 16 23 45 
423: 10 13 28 37 38 45 
424: 10 13 26 30 34 45 
425: 10 13 24 39 43 45 
426: 10 13 23 33 41 45 
427: 10 13 21 25 40 45 
428: 10 13 20 32 35 45 
429: 10 13 17 29 31 45 
430: 10 12 30 31 35 45 
431: 10 12 28 36 41 45 
432: 10 12 27 29 33 45 
433: 10 12 26 42 43 45 
434: 10 12 25 32 39 45 
435: 10 12 23 40 44 45 
436: 10 12 20 34 38 45 
437: 10 11 30 33 38 45 
438: 10 11 26 35 36 45 
439: 10 11 24 25 29 45 
440: 10 11 23 32 43 45 
441: 10 11 20 21 22 45 
442: 10 11 19 37 39 45 
443: 10 11 18 34 44 45 
444: 10 11 12 16 17 45 
445: 9 18 20 21 26 45 
446: 9 17 22 28 44 45 
447: 9 16 24 25 36 45 
448: 9 16 23 27 29 45 
449: 9 16 22 38 40 45 
450: 9 16 20 32 41 45 
451: 9 16 17 31 37 45 
452: 9 15 27 28 37 45 
453: 9 15 22 30 32 45 
454: 9 15 19 26 42 45 
455: 9 15 17 29 36 45 
456: 9 14 24 33 34 45 
457: 9 14 22 39 43 45 
458: 9 14 19 29 32 45 
459: 9 14 18 37 41 45 
460: 9 13 24 38 44 45 
461: 9 13 23 37 42 45 
462: 9 13 22 36 41 45 
463: 9 13 21 35 43 45 
464: 9 13 20 31 34 45 
465: 9 13 18 33 39 45 
466: 9 13 14 25 28 45 
467: 9 12 25 34 41 45 
468: 9 12 24 29 39 45 
469: 9 12 23 31 33 45 
470: 9 12 22 35 37 45 
471: 9 12 21 32 44 45 
472: 9 12 20 30 43 45 
473: 9 11 28 29 30 45 
474: 9 11 26 33 41 45 
475: 9 11 25 31 40 45 
476: 9 11 22 27 34 45 
477: 9 11 20 35 38 45 
478: 9 11 18 19 23 45 
479: 9 11 12 13 15 45 
480: 9 10 26 29 38 45 
481: 9 10 25 30 44 45 
482: 9 10 23 35 39 45 
483: 9 10 22 33 42 45 
484: 9 10 20 24 40 45 
485: 9 10 19 41 43 45 
486: 9 10 18 27 32 45 
487: 8 16 23 24 32 45 
488: 8 16 22 25 29 45 
489: 8 16 21 26 28 45 
490: 8 15 22 24 26 45 
491: 8 15 21 29 32 45 
492: 8 15 16 37 42 45 
493: 8 14 27 29 35 45 
494: 8 14 24 31 40 45 
495: 8 14 21 33 43 45 
496: 8 14 20 25 36 45 
497: 8 14 17 38 44 45 
498: 8 13 24 33 42 45 
499: 8 13 22 32 40 45 
500: 8 13 21 38 39 45 
501: 8 13 19 37 41 45 
502: 8 13 18 28 29 45 
503: 8 13 16 43 44 45 
504: 8 12 27 28 31 45 
505: 8 12 22 38 43 45 
506: 8 12 20 42 44 45 
507: 8 12 19 32 34 45 
508: 8 12 18 39 40 45 
509: 8 12 17 30 33 45 
510: 8 11 26 30 31 45 
511: 8 11 25 33 39 45 
512: 8 11 24 34 38 45 
513: 8 11 23 37 40 45 
514: 8 11 19 35 43 45 
515: 8 11 14 28 41 45 
516: 8 10 29 30 36 45 
517: 8 10 26 27 44 45 
518: 8 10 25 31 42 45 
519: 8 10 22 28 39 45 
520: 8 10 21 34 41 45 
521: 8 10 18 35 38 45 
522: 8 10 17 40 43 45 
523: 8 10 12 13 14 45 
524: 8 9 27 33 40 45 
525: 8 9 25 37 43 45 
526: 8 9 24 35 41 45 
527: 8 9 23 36 44 45 
528: 8 9 19 31 38 45 
529: 8 9 18 34 42 45 
530: 8 9 17 26 39 45 
531: 7 16 22 23 44 45 
532: 7 16 20 24 27 45 
533: 7 16 17 18 25 45 
534: 7 15 21 28 40 45 
535: 7 15 20 31 32 45 
536: 7 14 27 28 32 45 
537: 7 14 19 25 37 45 
538: 7 14 18 35 44 45 
539: 7 14 17 33 41 45 
540: 7 14 16 34 38 45 
541: 7 13 21 34 44 45 
542: 7 13 20 41 42 45 
543: 7 13 19 31 40 45 
544: 7 13 15 24 29 45 
545: 7 12 22 32 36 45 
546: 7 12 21 29 43 45 
547: 7 12 20 33 35 45 
548: 7 12 19 39 44 45 
549: 7 12 18 23 37 45 
550: 7 12 17 31 42 45 
551: 7 11 25 30 43 45 
552: 7 11 23 31 36 45 
553: 7 11 21 26 27 45 
554: 7 11 19 32 33 45 
555: 7 11 16 37 41 45 
556: 7 10 29 32 37 45 
557: 7 10 25 28 34 45 
558: 7 10 24 42 44 45 
559: 7 10 21 36 38 45 
560: 7 10 20 26 39 45 
561: 7 10 18 33 43 45 
562: 7 10 16 30 40 45 
563: 7 9 26 31 43 45 
564: 7 9 25 32 38 45 
565: 7 9 23 28 41 45 
566: 7 9 21 30 33 45 
567: 7 9 19 34 36 45 
568: 7 9 18 22 24 45 
569: 7 9 16 35 42 45 
570: 7 9 13 17 27 45 
571: 7 9 10 11 14 45 
572: 7 8 28 33 37 45 
573: 7 8 26 29 41 45 
574: 7 8 24 30 39 45 
575: 7 8 23 34 43 45 
576: 7 8 22 31 35 45 
577: 7 8 19 21 42 45 
578: 7 8 15 27 38 45 
579: 7 8 11 17 20 45 
580: 6 16 18 24 29 45 
581: 6 16 17 26 27 45 
582: 6 14 18 31 33 45 
583: 6 14 17 32 40 45 
584: 6 14 15 30 37 45 
585: 6 13 22 23 26 45 
586: 6 13 21 29 41 45 
587: 6 13 19 28 35 45 
588: 6 13 17 39 42 45 
589: 6 13 16 20 37 45 
590: 6 13 15 33 34 45 
591: 6 12 22 31 39 45 
592: 6 12 21 24 26 45 
593: 6 12 20 23 25 45 
594: 6 12 18 43 44 45 
595: 6 11 24 27 39 45 
596: 6 11 23 29 38 45 
597: 6 11 22 30 36 45 
598: 6 11 21 34 40 45 
599: 6 11 20 33 42 45 
600: 6 11 18 35 37 45 
601: 6 11 17 19 31 45 
602: 6 10 25 27 36 45 
603: 6 10 22 38 44 45 
604: 6 10 21 28 33 45 
605: 6 10 19 26 40 45 
606: 6 10 16 34 43 45 
607: 6 10 15 29 39 45 
608: 6 10 14 35 41 45 
609: 6 9 25 29 33 45 
610: 6 9 24 30 42 45 
611: 6 9 23 40 43 45 
612: 6 9 21 36 39 45 
613: 6 9 20 27 44 45 
614: 6 9 18 28 38 45 
615: 6 9 15 31 35 45 
616: 6 9 12 16 19 45 
617: 6 8 26 35 42 45 
618: 6 8 22 34 37 45 
619: 6 8 21 23 27 45 
620: 6 8 20 40 41 45 
621: 6 8 19 24 25 45 
622: 6 8 18 30 32 45 
623: 6 8 16 33 38 45 
624: 6 8 15 28 44 45 
625: 6 7 26 36 44 45 
626: 6 7 25 40 42 45 
627: 6 7 24 38 43 45 
628: 6 7 22 27 29 45 
629: 6 7 21 32 35 45 
630: 6 7 20 30 34 45 
631: 6 7 18 39 41 45 
632: 6 7 15 17 23 45 
633: 5 16 18 23 28 45 
634: 5 15 16 25 27 45 
635: 5 14 17 24 27 45 
636: 5 13 21 31 33 45 
637: 5 13 19 26 39 45 
638: 5 13 18 41 43 45 
639: 5 12 19 35 38 45 
640: 5 12 18 33 42 45 
641: 5 12 17 39 43 45 
642: 5 12 15 30 44 45 
643: 5 12 13 25 37 45 
644: 5 11 22 25 26 45 
645: 5 11 21 24 44 45 
646: 5 11 20 32 40 45 
647: 5 11 17 35 42 45 
648: 5 11 16 30 34 45 
649: 5 11 15 33 43 45 
650: 5 11 12 29 31 45 
651: 5 10 23 31 38 45 
652: 5 10 21 27 43 45 
653: 5 10 20 33 44 45 
654: 5 10 19 24 30 45 
655: 5 10 17 32 41 45 
656: 5 10 16 36 39 45 
657: 5 9 26 27 30 45 
658: 5 9 24 28 31 45 
659: 5 9 23 32 34 45 
660: 5 9 21 41 42 45 
661: 5 9 20 29 37 45 
662: 5 9 18 36 40 45 
663: 5 8 25 34 40 45 
664: 5 8 22 23 41 45 
665: 5 8 21 35 36 45 
666: 5 8 20 28 38 45 
667: 5 8 18 37 44 45 
668: 5 8 16 17 19 45 
669: 5 8 15 31 39 45 
670: 5 8 14 30 42 45 
671: 5 7 28 29 39 45 
672: 5 7 26 35 37 45 
673: 5 7 25 31 41 45 
674: 5 7 23 33 40 45 
675: 5 7 22 38 42 45 
676: 5 7 18 27 34 45 
677: 5 7 16 32 43 45 
678: 5 7 13 30 36 45 
679: 5 7 8 9 12 45 
680: 5 6 25 30 35 45 
681: 5 6 23 39 44 45 
682: 5 6 20 22 24 45 
683: 5 6 19 42 43 45 
684: 5 6 17 37 38 45 
685: 5 6 15 36 41 45 
686: 5 6 14 29 34 45 
687: 5 6 13 27 32 45 
688: 5 6 12 28 40 45 
689: 5 6 8 10 11 45 
690: 4 14 16 27 31 45 
691: 4 14 15 17 21 45 
692: 4 13 18 21 23 45 
693: 4 13 14 20 26 45 
694: 4 12 22 25 27 45 
695: 4 12 19 23 24 45 
696: 4 12 17 37 44 45 
697: 4 12 15 16 20 45 
698: 4 12 14 33 38 45 
699: 4 11 19 26 29 45 
700: 4 11 18 30 40 45 
701: 4 11 17 33 34 45 
702: 4 11 15 28 31 45 
703: 4 11 13 32 36 45 
704: 4 10 19 36 44 45 
705: 4 10 17 27 39 45 
706: 4 10 11 41 42 45 
707: 4 9 21 29 34 45 
708: 4 9 19 35 40 45 
709: 4 9 17 38 42 45 
710: 4 9 16 18 44 45 
711: 4 9 15 39 41 45 
712: 4 9 12 26 36 45 
713: 4 9 11 24 37 45 
714: 4 8 25 26 32 45 
715: 4 8 20 39 43 45 
716: 4 8 18 36 41 45 
717: 4 8 17 24 29 45 
718: 4 8 16 34 35 45 
719: 4 8 15 23 33 45 
720: 4 8 9 13 30 45 
721: 4 7 26 28 30 45 
722: 4 7 25 36 39 45 
723: 4 7 24 34 40 45 
724: 4 7 20 38 44 45 
725: 4 7 19 27 43 45 
726: 4 7 15 22 37 45 
727: 4 6 23 34 41 45 
728: 4 6 22 33 43 45 
729: 4 6 21 37 42 45 
730: 4 6 20 29 36 45 
731: 4 6 19 38 39 45 
732: 4 6 16 25 28 45 
733: 4 6 14 24 44 45 
734: 4 6 10 31 32 45 
735: 4 6 7 12 13 45 
736: 4 5 29 32 33 45 
737: 4 5 27 28 36 45 
738: 4 5 26 38 43 45 
739: 4 5 24 35 39 45 
740: 4 5 22 30 31 45 
741: 4 5 20 21 25 45 
742: 4 5 15 34 42 45 
743: 4 5 13 40 44 45 
744: 3 13 17 18 20 45 
745: 3 13 14 31 43 45 
746: 3 12 18 21 41 45 
747: 3 12 17 24 36 45 
748: 3 12 13 33 40 45 
749: 3 11 20 24 26 45 
750: 3 11 18 28 36 45 
751: 3 11 16 29 32 45 
752: 3 11 14 35 40 45 
753: 3 10 21 23 29 45 
754: 3 10 19 27 38 45 
755: 3 10 15 34 36 45 
756: 3 9 21 22 25 45 
757: 3 9 18 30 35 45 
758: 3 9 17 34 43 45 
759: 3 9 15 40 44 45 
760: 3 9 14 36 38 45 
761: 3 9 12 28 42 45 
762: 3 9 10 13 16 45 
763: 3 8 21 24 37 45 
764: 3 8 20 33 34 45 
765: 3 8 19 23 26 45 
766: 3 8 17 41 42 45 
767: 3 8 16 31 36 45 
768: 3 8 14 18 22 45 
769: 3 8 13 25 35 45 
770: 3 7 27 33 39 45 
771: 3 7 23 30 32 45 
772: 3 7 22 34 41 45 
773: 3 7 19 24 35 45 
774: 3 7 18 38 40 45 
775: 3 7 17 29 44 45 
776: 3 7 15 25 26 45 
777: 3 6 27 28 30 45 
778: 3 6 20 35 43 45 
779: 3 6 19 41 44 45 
780: 3 6 18 23 42 45 
781: 3 6 14 16 21 45 
782: 3 6 12 32 38 45 
783: 3 6 9 26 37 45 
784: 3 5 25 36 42 45 
785: 3 5 24 33 38 45 
786: 3 5 22 39 40 45 
787: 3 5 21 26 34 45 
788: 3 5 20 30 41 45 
789: 3 5 19 32 37 45 
790: 3 5 14 28 44 45 
791: 3 5 12 23 27 45 
792: 3 5 8 29 43 45 
793: 3 4 26 39 44 45 
794: 3 4 24 27 32 45 
795: 3 4 23 31 35 45 
796: 3 4 21 30 38 45 
797: 3 4 20 40 42 45 
798: 3 4 18 25 37 45 
799: 3 4 17 19 28 45 
800: 3 4 16 33 41 45 
801: 3 4 13 22 29 45 
802: 3 4 8 11 12 45 
803: 3 4 5 7 10 45 
804: 2 12 16 21 25 45 
805: 2 12 15 17 22 45 
806: 2 12 13 29 38 45 
807: 2 11 18 26 42 45 
808: 2 11 15 29 34 45 
809: 2 10 18 21 24 45 
810: 2 10 17 20 36 45 
811: 2 10 16 32 44 45 
812: 2 10 15 19 28 45 
813: 2 10 11 27 40 45 
814: 2 9 19 24 27 45 
815: 2 9 17 23 25 45 
816: 2 9 16 26 34 45 
817: 2 9 15 38 43 45 
818: 2 9 14 31 42 45 
819: 2 9 11 39 44 45 
820: 2 8 20 23 31 45 
821: 2 8 16 39 41 45 
822: 2 8 14 26 37 45 
823: 2 8 9 28 32 45 
824: 2 7 24 25 33 45 
825: 2 7 20 22 40 45 
826: 2 7 19 38 41 45 
827: 2 7 17 35 43 45 
828: 2 7 16 29 31 45 
829: 2 7 15 36 42 45 
830: 2 7 13 37 39 45 
831: 2 7 12 27 30 45 
832: 2 6 26 30 33 45 
833: 2 6 23 32 37 45 
834: 2 6 22 28 42 45 
835: 2 6 17 34 44 45 
836: 2 6 16 35 36 45 
837: 2 6 15 20 21 45 
838: 2 6 14 27 38 45 
839: 2 6 13 24 31 45 
840: 2 6 11 41 43 45 
841: 2 5 24 29 41 45 
842: 2 5 23 30 43 45 
843: 2 5 22 35 44 45 
844: 2 5 21 32 38 45 
845: 2 5 20 34 39 45 
846: 2 5 15 37 40 45 
847: 2 5 14 18 25 45 
848: 2 5 10 13 42 45 
849: 2 4 22 36 38 45 
850: 2 4 21 28 35 45 
851: 2 4 19 33 42 45 
852: 2 4 18 34 43 45 
853: 2 4 17 31 41 45 
854: 2 4 16 30 37 45 
855: 2 4 12 32 40 45 
856: 2 4 10 23 26 45 
857: 2 4 5 6 9 45 
858: 2 3 26 28 29 45 
859: 2 3 23 34 38 45 
860: 2 3 22 31 32 45 
861: 2 3 21 42 43 45 
862: 2 3 20 25 44 45 
863: 2 3 15 35 39 45 
864: 2 3 13 27 41 45 
865: 2 3 12 14 19 45 
866: 2 3 11 17 37 45 
867: 2 3 8 30 40 45 
868: 1 12 14 22 24 45 
869: 1 11 14 34 43 45 
870: 1 10 14 20 27 45 
871: 1 10 13 15 18 45 
872: 1 10 12 19 21 45 
873: 1 9 21 23 24 45 
874: 1 9 14 30 40 45 
